Direction,TF,Feature,Outcome,Value,N_total,N_complete,N_missing,Count,Pct_of_all_group,Pct_of_nonmissing
BUY,M1,EMAOrder,NON-STOP,E50>E100>E200>E20,3538,3538,0,60,1.695873,1.695873
BUY,M1,EMAOrder,NON-STOP,E50>E100>E20>E200,3538,3538,0,247,6.981345,6.981345
BUY,M1,EMAOrder,NON-STOP,E50>E200>E100>E20,3538,3538,0,10,0.282646,0.282646
BUY,M1,EMAOrder,NON-STOP,E50>E200>E20>E100,3538,3538,0,3,0.084794,0.084794
BUY,M1,EMAOrder,NON-STOP,E50>E20>E100>E200,3538,3538,0,293,8.281515,8.281515
BUY,M1,EMAOrder,NON-STOP,E50>E20>E200>E100,3538,3538,0,9,0.254381,0.254381
BUY,M1,EMAOrder,NON-STOP,[MISSING],3538,3538,0,0,0.000000,
BUY,M1,EMAOrder,TARGET,E100>E200>E20>E50,3255,3255,0,0,0.000000,0.000000
BUY,M1,EMAOrder,TARGET,E100>E200>E50>E20,3255,3255,0,248,7.619048,7.619048
BUY,M1,EMAOrder,TARGET,E100>E20>E50>E200,3255,3255,0,2,0.061444,0.061444
BUY,M1,EMAOrder,TARGET,E100>E50>E200>E20,3255,3255,0,263,8.079877,8.079877
BUY,M1,EMAOrder,TARGET,E100>E50>E20>E200,3255,3255,0,106,3.256528,3.256528
BUY,M1,EMAOrder,TARGET,E200>E100>E20>E50,3255,3255,0,32,0.983103,0.983103
BUY,M1,EMAOrder,TARGET,E200>E100>E50>E20,3255,3255,0,1609,49.431644,49.431644
BUY,M1,EMAOrder,TARGET,E200>E20>E100>E50,3255,3255,0,10,0.307220,0.307220
BUY,M1,EMAOrder,TARGET,E200>E20>E50>E100,3255,3255,0,31,0.952381,0.952381
BUY,M1,EMAOrder,TARGET,E200>E50>E100>E20,3255,3255,0,24,0.737327,0.737327
BUY,M1,EMAOrder,TARGET,E200>E50>E20>E100,3255,3255,0,12,0.368664,0.368664
BUY,M1,EMAOrder,TARGET,E20>E100>E200>E50,3255,3255,0,0,0.000000,0.000000
BUY,M1,EMAOrder,TARGET,E20>E100>E50>E200,3255,3255,0,3,0.092166,0.092166
BUY,M1,EMAOrder,TARGET,E20>E200>E100>E50,3255,3255,0,1,0.030722,0.030722
BUY,M1,EMAOrder,TARGET,E20>E200>E50>E100,3255,3255,0,15,0.460829,0.460829
BUY,M1,EMAOrder,TARGET,E20>E50>E100>E200,3255,3255,0,291,8.940092,8.940092
BUY,M1,EMAOrder,TARGET,E20>E50>E200>E100,3255,3255,0,30,0.921659,0.921659
BUY,M1,EMAOrder,TARGET,E50>E100>E200>E20,3255,3255,0,56,1.720430,1.720430
BUY,M1,EMAOrder,TARGET,E50>E100>E20>E200,3255,3255,0,229,7.035330,7.035330
BUY,M1,EMAOrder,TARGET,E50>E200>E100>E20,3255,3255,0,8,0.245776,0.245776
BUY,M1,EMAOrder,TARGET,E50>E200>E20>E100,3255,3255,0,3,0.092166,0.092166
BUY,M1,EMAOrder,TARGET,E50>E20>E100>E200,3255,3255,0,275,8.448541,8.448541
BUY,M1,EMAOrder,TARGET,E50>E20>E200>E100,3255,3255,0,7,0.215054,0.215054
BUY,M1,EMAOrder,TARGET,[MISSING],3255,3255,0,0,0.000000,
BUY,M1,EMAOrder,BE,E100>E200>E20>E50,282,282,0,0,0.000000,0.000000
BUY,M1,EMAOrder,BE,E100>E200>E50>E20,282,282,0,19,6.737589,6.737589
BUY,M1,EMAOrder,BE,E100>E20>E50>E200,282,282,0,1,0.354610,0.354610
BUY,M1,EMAOrder,BE,E100>E50>E200>E20,282,282,0,22,7.801418,7.801418
BUY,M1,EMAOrder,BE,E100>E50>E20>E200,282,282,0,13,4.609929,4.609929
BUY,M1,EMAOrder,BE,E200>E100>E20>E50,282,282,0,4,1.418440,1.418440
BUY,M1,EMAOrder,BE,E200>E100>E50>E20,282,282,0,139,49.290780,49.290780
BUY,M1,EMAOrder,BE,E200>E20>E100>E50,282,282,0,1,0.354610,0.354610
BUY,M1,EMAOrder,BE,E200>E20>E50>E100,282,282,0,0,0.000000,0.000000
BUY,M1,EMAOrder,BE,E200>E50>E100>E20,282,282,0,3,1.063830,1.063830
BUY,M1,EMAOrder,BE,E200>E50>E20>E100,282,282,0,0,0.000000,0.000000
BUY,M1,EMAOrder,BE,E20>E100>E200>E50,282,282,0,0,0.000000,0.000000
BUY,M1,EMAOrder,BE,E20>E100>E50>E200,282,282,0,0,0.000000,0.000000
BUY,M1,EMAOrder,BE,E20>E200>E100>E50,282,282,0,0,0.000000,0.000000
BUY,M1,EMAOrder,BE,E20>E200>E50>E100,282,282,0,2,0.709220,0.709220
BUY,M1,EMAOrder,BE,E20>E50>E100>E200,282,282,0,33,11.702128,11.702128
BUY,M1,EMAOrder,BE,E20>E50>E200>E100,282,282,0,2,0.709220,0.709220
BUY,M1,EMAOrder,BE,E50>E100>E200>E20,282,282,0,4,1.418440,1.418440
BUY,M1,EMAOrder,BE,E50>E100>E20>E200,282,282,0,18,6.382979,6.382979
BUY,M1,EMAOrder,BE,E50>E200>E100>E20,282,282,0,1,0.354610,0.354610
BUY,M1,EMAOrder,BE,E50>E200>E20>E100,282,282,0,0,0.000000,0.000000
BUY,M1,EMAOrder,BE,E50>E20>E100>E200,282,282,0,18,6.382979,6.382979
BUY,M1,EMAOrder,BE,E50>E20>E200>E100,282,282,0,2,0.709220,0.709220
BUY,M1,EMAOrder,BE,[MISSING],282,282,0,0,0.000000,
BUY,M1,EMAOrder,OTHER_NONSTOP,E100>E200>E20>E50,1,1,0,0,0.000000,0.000000
BUY,M1,EMAOrder,OTHER_NONSTOP,E100>E200>E50>E20,1,1,0,0,0.000000,0.000000
BUY,M1,EMAOrder,OTHER_NONSTOP,E100>E20>E50>E200,1,1,0,0,0.000000,0.000000
BUY,M1,EMAOrder,OTHER_NONSTOP,E100>E50>E200>E20,1,1,0,0,0.000000,0.000000
BUY,M1,EMAOrder,OTHER_NONSTOP,E100>E50>E20>E200,1,1,0,0,0.000000,0.000000
BUY,M1,EMAOrder,OTHER_NONSTOP,E200>E100>E20>E50,1,1,0,0,0.000000,0.000000
BUY,M1,EMAOrder,OTHER_NONSTOP,E200>E100>E50>E20,1,1,0,0,0.000000,0.000000
BUY,M1,EMAOrder,OTHER_NONSTOP,E200>E20>E100>E50,1,1,0,0,0.000000,0.000000
BUY,M1,EMAOrder,OTHER_NONSTOP,E200>E20>E50>E100,1,1,0,0,0.000000,0.000000
BUY,M1,EMAOrder,OTHER_NONSTOP,E200>E50>E100>E20,1,1,0,0,0.000000,0.000000
BUY,M1,EMAOrder,OTHER_NONSTOP,E200>E50>E20>E100,1,1,0,0,0.000000,0.000000
BUY,M1,EMAOrder,OTHER_NONSTOP,E20>E100>E200>E50,1,1,0,0,0.000000,0.000000
BUY,M1,EMAOrder,OTHER_NONSTOP,E20>E100>E50>E200,1,1,0,0,0.000000,0.000000
BUY,M1,EMAOrder,OTHER_NONSTOP,E20>E200>E100>E50,1,1,0,0,0.000000,0.000000
BUY,M1,EMAOrder,OTHER_NONSTOP,E20>E200>E50>E100,1,1,0,0,0.000000,0.000000
BUY,M1,EMAOrder,OTHER_NONSTOP,E20>E50>E100>E200,1,1,0,0,0.000000,0.000000
BUY,M1,EMAOrder,OTHER_NONSTOP,E20>E50>E200>E100,1,1,0,0,0.000000,0.000000
BUY,M1,EMAOrder,OTHER_NONSTOP,E50>E100>E200>E20,1,1,0,0,0.000000,0.000000
BUY,M1,EMAOrder,OTHER_NONSTOP,E50>E100>E20>E200,1,1,0,0,0.000000,0.000000
BUY,M1,EMAOrder,OTHER_NONSTOP,E50>E200>E100>E20,1,1,0,1,100.000000,100.000000
BUY,M1,EMAOrder,OTHER_NONSTOP,E50>E200>E20>E100,1,1,0,0,0.000000,0.000000
BUY,M1,EMAOrder,OTHER_NONSTOP,E50>E20>E100>E200,1,1,0,0,0.000000,0.000000
BUY,M1,EMAOrder,OTHER_NONSTOP,E50>E20>E200>E100,1,1,0,0,0.000000,0.000000
BUY,M1,EMAOrder,OTHER_NONSTOP,[MISSING],1,1,0,0,0.000000,
BUY,M1,TrendRegime,STOP,DOWN,75,75,0,30,40.000000,40.000000
BUY,M1,TrendRegime,STOP,RANGE,75,75,0,41,54.666667,54.666667
BUY,M1,TrendRegime,STOP,UP,75,75,0,4,5.333333,5.333333
BUY,M1,TrendRegime,STOP,[MISSING],75,75,0,0,0.000000,
BUY,M1,TrendRegime,NON-STOP,DOWN,3538,3538,0,1748,49.406444,49.406444
BUY,M1,TrendRegime,NON-STOP,RANGE,3538,3538,0,1466,41.435839,41.435839
BUY,M1,TrendRegime,NON-STOP,UP,3538,3538,0,324,9.157716,9.157716
BUY,M1,TrendRegime,NON-STOP,[MISSING],3538,3538,0,0,0.000000,
BUY,M1,TrendRegime,TARGET,DOWN,3255,3255,0,1609,49.431644,49.431644
BUY,M1,TrendRegime,TARGET,RANGE,3255,3255,0,1355,41.628264,41.628264
BUY,M1,TrendRegime,TARGET,UP,3255,3255,0,291,8.940092,8.940092
BUY,M1,TrendRegime,TARGET,[MISSING],3255,3255,0,0,0.000000,
BUY,M1,TrendRegime,BE,DOWN,282,282,0,139,49.290780,49.290780
BUY,M1,TrendRegime,BE,RANGE,282,282,0,110,39.007092,39.007092
BUY,M1,TrendRegime,BE,UP,282,282,0,33,11.702128,11.702128
BUY,M1,TrendRegime,BE,[MISSING],282,282,0,0,0.000000,
BUY,M1,TrendRegime,OTHER_NONSTOP,DOWN,1,1,0,0,0.000000,0.000000
BUY,M1,TrendRegime,OTHER_NONSTOP,RANGE,1,1,0,1,100.000000,100.000000
BUY,M1,TrendRegime,OTHER_NONSTOP,UP,1,1,0,0,0.000000,0.000000
BUY,M1,TrendRegime,OTHER_NONSTOP,[MISSING],1,1,0,0,0.000000,
BUY,M1,PriceAboveEMA200,STOP,0,75,75,0,43,57.333333,57.333333
BUY,M1,PriceAboveEMA200,STOP,1,75,75,0,32,42.666667,42.666667
BUY,M1,PriceAboveEMA200,STOP,[MISSING],75,75,0,0,0.000000,
BUY,M1,PriceAboveEMA200,NON-STOP,0,3538,3538,0,2392,67.608819,67.608819
BUY,M1,PriceAboveEMA200,NON-STOP,1,3538,3538,0,1146,32.391181,32.391181
BUY,M1,PriceAboveEMA200,NON-STOP,[MISSING],3538,3538,0,0,0.000000,
BUY,M1,PriceAboveEMA200,TARGET,0,3255,3255,0,2199,67.557604,67.557604
BUY,M1,PriceAboveEMA200,TARGET,1,3255,3255,0,1056,32.442396,32.442396
BUY,M1,PriceAboveEMA200,TARGET,[MISSING],3255,3255,0,0,0.000000,
BUY,M1,PriceAboveEMA200,BE,0,282,282,0,193,68.439716,68.439716
BUY,M1,PriceAboveEMA200,BE,1,282,282,0,89,31.560284,31.560284
BUY,M1,PriceAboveEMA200,BE,[MISSING],282,282,0,0,0.000000,
BUY,M1,PriceAboveEMA200,OTHER_NONSTOP,0,1,1,0,0,0.000000,0.000000
BUY,M1,PriceAboveEMA200,OTHER_NONSTOP,1,1,1,0,1,100.000000,100.000000
BUY,M1,PriceAboveEMA200,OTHER_NONSTOP,[MISSING],1,1,0,0,0.000000,
BUY,M5,DIStatus,STOP,+,75,75,0,8,10.666667,10.666667
BUY,M5,DIStatus,STOP,-,75,75,0,67,89.333333,89.333333
BUY,M5,DIStatus,STOP,[MISSING],75,75,0,0,0.000000,
BUY,M5,DIStatus,NON-STOP,+,3538,3538,0,378,10.684002,10.684002
BUY,M5,DIStatus,NON-STOP,-,3538,3538,0,3160,89.315998,89.315998
BUY,M5,DIStatus,NON-STOP,[MISSING],3538,3538,0,0,0.000000,
BUY,M5,DIStatus,TARGET,+,3255,3255,0,342,10.506912,10.506912
BUY,M5,DIStatus,TARGET,-,3255,3255,0,2913,89.493088,89.493088
BUY,M5,DIStatus,TARGET,[MISSING],3255,3255,0,0,0.000000,
BUY,M5,DIStatus,BE,+,282,282,0,35,12.411348,12.411348
BUY,M5,DIStatus,BE,-,282,282,0,247,87.588652,87.588652
BUY,M5,DIStatus,BE,[MISSING],282,282,0,0,0.000000,
BUY,M5,DIStatus,OTHER_NONSTOP,+,1,1,0,1,100.000000,100.000000
BUY,M5,DIStatus,OTHER_NONSTOP,-,1,1,0,0,0.000000,0.000000
BUY,M5,DIStatus,OTHER_NONSTOP,[MISSING],1,1,0,0,0.000000,
BUY,M5,EMAOrder,STOP,E100>E200>E20>E50,75,75,0,0,0.000000,0.000000
BUY,M5,EMAOrder,STOP,E100>E200>E50>E20,75,75,0,3,4.000000,4.000000
BUY,M5,EMAOrder,STOP,E100>E20>E50>E200,75,75,0,0,0.000000,0.000000
BUY,M5,EMAOrder,STOP,E100>E50>E200>E20,75,75,0,6,8.000000,8.000000
BUY,M5,EMAOrder,STOP,E100>E50>E20>E200,75,75,0,1,1.333333,1.333333
BUY,M5,EMAOrder,STOP,E200>E100>E20>E50,75,75,0,4,5.333333,5.333333
BUY,M5,EMAOrder,STOP,E200>E100>E50>E20,75,75,0,20,26.666667,26.666667
BUY,M5,EMAOrder,STOP,E200>E20>E100>E50,75,75,0,3,4.000000,4.000000
BUY,M5,EMAOrder,STOP,E200>E20>E50>E100,75,75,0,0,0.000000,0.000000
BUY,M5,EMAOrder,STOP,E200>E50>E100>E20,75,75,0,0,0.000000,0.000000
BUY,M5,EMAOrder,STOP,E200>E50>E20>E100,75,75,0,0,0.000000,0.000000
BUY,M5,EMAOrder,STOP,E20>E100>E200>E50,75,75,0,0,0.000000,0.000000
BUY,M5,EMAOrder,STOP,E20>E100>E50>E200,75,75,0,0,0.000000,0.000000
BUY,M5,EMAOrder,STOP,E20>E200>E100>E50,75,75,0,1,1.333333,1.333333
BUY,M5,EMAOrder,STOP,E20>E200>E50>E100,75,75,0,2,2.666667,2.666667
BUY,M5,EMAOrder,STOP,E20>E50>E100>E200,75,75,0,25,33.333333,33.333333
BUY,M5,EMAOrder,STOP,E20>E50>E200>E100,75,75,0,1,1.333333,1.333333
BUY,M5,EMAOrder,STOP,E50>E100>E200>E20,75,75,0,0,0.000000,0.000000
BUY,M5,EMAOrder,STOP,E50>E100>E20>E200,75,75,0,1,1.333333,1.333333
BUY,M5,EMAOrder,STOP,E50>E200>E100>E20,75,75,0,0,0.000000,0.000000
BUY,M5,EMAOrder,STOP,E50>E200>E20>E100,75,75,0,0,0.000000,0.000000
BUY,M5,EMAOrder,STOP,E50>E20>E100>E200,75,75,0,8,10.666667,10.666667
BUY,M5,EMAOrder,STOP,E50>E20>E200>E100,75,75,0,0,0.000000,0.000000
BUY,M5,EMAOrder,STOP,[MISSING],75,75,0,0,0.000000,
BUY,M5,EMAOrder,NON-STOP,E100>E200>E20>E50,3538,3538,0,8,0.226116,0.226116
BUY,M5,EMAOrder,NON-STOP,E100>E200>E50>E20,3538,3538,0,135,3.815715,3.815715
BUY,M5,EMAOrder,NON-STOP,E100>E20>E50>E200,3538,3538,0,10,0.282646,0.282646
BUY,M5,EMAOrder,NON-STOP,E100>E50>E200>E20,3538,3538,0,123,3.476540,3.476540
BUY,M5,EMAOrder,NON-STOP,E100>E50>E20>E200,3538,3538,0,101,2.854720,2.854720
BUY,M5,EMAOrder,NON-STOP,E200>E100>E20>E50,3538,3538,0,147,4.154890,4.154890
BUY,M5,EMAOrder,NON-STOP,E200>E100>E50>E20,3538,3538,0,979,27.671001,27.671001
BUY,M5,EMAOrder,NON-STOP,E200>E20>E100>E50,3538,3538,0,72,2.035048,2.035048
BUY,M5,EMAOrder,NON-STOP,E200>E20>E50>E100,3538,3538,0,69,1.950254,1.950254
BUY,M5,EMAOrder,NON-STOP,E200>E50>E100>E20,3538,3538,0,19,0.537027,0.537027
BUY,M5,EMAOrder,NON-STOP,E200>E50>E20>E100,3538,3538,0,14,0.395704,0.395704
BUY,M5,EMAOrder,NON-STOP,E20>E100>E200>E50,3538,3538,0,1,0.028265,0.028265
BUY,M5,EMAOrder,NON-STOP,E20>E100>E50>E200,3538,3538,0,18,0.508762,0.508762
BUY,M5,EMAOrder,NON-STOP,E20>E200>E100>E50,3538,3538,0,7,0.197852,0.197852
BUY,M5,EMAOrder,NON-STOP,E20>E200>E50>E100,3538,3538,0,69,1.950254,1.950254
BUY,M5,EMAOrder,NON-STOP,E20>E50>E100>E200,3538,3538,0,1165,32.928208,32.928208
BUY,M5,EMAOrder,NON-STOP,E20>E50>E200>E100,3538,3538,0,102,2.882985,2.882985
BUY,M5,EMAOrder,NON-STOP,E50>E100>E200>E20,3538,3538,0,23,0.650085,0.650085
BUY,M5,EMAOrder,NON-STOP,E50>E100>E20>E200,3538,3538,0,173,4.889768,4.889768
BUY,M5,EMAOrder,NON-STOP,E50>E200>E100>E20,3538,3538,0,5,0.141323,0.141323
BUY,M5,EMAOrder,NON-STOP,E50>E200>E20>E100,3538,3538,0,1,0.028265,0.028265
BUY,M5,EMAOrder,NON-STOP,E50>E20>E100>E200,3538,3538,0,289,8.168457,8.168457
BUY,M5,EMAOrder,NON-STOP,E50>E20>E200>E100,3538,3538,0,8,0.226116,0.226116
BUY,M5,EMAOrder,NON-STOP,[MISSING],3538,3538,0,0,0.000000,
BUY,M5,EMAOrder,TARGET,E100>E200>E20>E50,3255,3255,0,8,0.245776,0.245776
BUY,M5,EMAOrder,TARGET,E100>E200>E50>E20,3255,3255,0,129,3.963134,3.963134
BUY,M5,EMAOrder,TARGET,E100>E20>E50>E200,3255,3255,0,10,0.307220,0.307220
BUY,M5,EMAOrder,TARGET,E100>E50>E200>E20,3255,3255,0,111,3.410138,3.410138
BUY,M5,EMAOrder,TARGET,E100>E50>E20>E200,3255,3255,0,96,2.949309,2.949309
BUY,M5,EMAOrder,TARGET,E200>E100>E20>E50,3255,3255,0,127,3.901690,3.901690
BUY,M5,EMAOrder,TARGET,E200>E100>E50>E20,3255,3255,0,889,27.311828,27.311828
BUY,M5,EMAOrder,TARGET,E200>E20>E100>E50,3255,3255,0,66,2.027650,2.027650
BUY,M5,EMAOrder,TARGET,E200>E20>E50>E100,3255,3255,0,63,1.935484,1.935484
BUY,M5,EMAOrder,TARGET,E200>E50>E100>E20,3255,3255,0,19,0.583717,0.583717
BUY,M5,EMAOrder,TARGET,E200>E50>E20>E100,3255,3255,0,13,0.399386,0.399386
BUY,M5,EMAOrder,TARGET,E20>E100>E200>E50,3255,3255,0,1,0.030722,0.030722
BUY,M5,EMAOrder,TARGET,E20>E100>E50>E200,3255,3255,0,16,0.491551,0.491551
BUY,M5,EMAOrder,TARGET,E20>E200>E100>E50,3255,3255,0,6,0.184332,0.184332
BUY,M5,EMAOrder,TARGET,E20>E200>E50>E100,3255,3255,0,60,1.843318,1.843318
BUY,M5,EMAOrder,TARGET,E20>E50>E100>E200,3255,3255,0,1083,33.271889,33.271889
BUY,M5,EMAOrder,TARGET,E20>E50>E200>E100,3255,3255,0,94,2.887865,2.887865
BUY,M5,EMAOrder,TARGET,E50>E100>E200>E20,3255,3255,0,23,0.706605,0.706605
BUY,M5,EMAOrder,TARGET,E50>E100>E20>E200,3255,3255,0,160,4.915515,4.915515
BUY,M5,EMAOrder,TARGET,E50>E200>E100>E20,3255,3255,0,5,0.153610,0.153610
BUY,M5,EMAOrder,TARGET,E50>E200>E20>E100,3255,3255,0,1,0.030722,0.030722
BUY,M5,EMAOrder,TARGET,E50>E20>E100>E200,3255,3255,0,267,8.202765,8.202765
BUY,M5,EMAOrder,TARGET,E50>E20>E200>E100,3255,3255,0,8,0.245776,0.245776
BUY,M5,EMAOrder,TARGET,[MISSING],3255,3255,0,0,0.000000,
BUY,M5,EMAOrder,BE,E100>E200>E20>E50,282,282,0,0,0.000000,0.000000
BUY,M5,EMAOrder,BE,E100>E200>E50>E20,282,282,0,6,2.127660,2.127660
BUY,M5,EMAOrder,BE,E100>E20>E50>E200,282,282,0,0,0.000000,0.000000
BUY,M5,EMAOrder,BE,E100>E50>E200>E20,282,282,0,12,4.255319,4.255319
BUY,M5,EMAOrder,BE,E100>E50>E20>E200,282,282,0,5,1.773050,1.773050
BUY,M5,EMAOrder,BE,E200>E100>E20>E50,282,282,0,20,7.092199,7.092199
BUY,M5,EMAOrder,BE,E200>E100>E50>E20,282,282,0,89,31.560284,31.560284
BUY,M5,EMAOrder,BE,E200>E20>E100>E50,282,282,0,6,2.127660,2.127660
BUY,M5,EMAOrder,BE,E200>E20>E50>E100,282,282,0,6,2.127660,2.127660
BUY,M5,EMAOrder,BE,E200>E50>E100>E20,282,282,0,0,0.000000,0.000000
BUY,M5,EMAOrder,BE,E200>E50>E20>E100,282,282,0,1,0.354610,0.354610
BUY,M5,EMAOrder,BE,E20>E100>E200>E50,282,282,0,0,0.000000,0.000000
BUY,M5,EMAOrder,BE,E20>E100>E50>E200,282,282,0,2,0.709220,0.709220
BUY,M5,EMAOrder,BE,E20>E200>E100>E50,282,282,0,1,0.354610,0.354610
BUY,M5,EMAOrder,BE,E20>E200>E50>E100,282,282,0,9,3.191489,3.191489
BUY,M5,EMAOrder,BE,E20>E50>E100>E200,282,282,0,82,29.078014,29.078014
BUY,M5,EMAOrder,BE,E20>E50>E200>E100,282,282,0,8,2.836879,2.836879
BUY,M5,EMAOrder,BE,E50>E100>E200>E20,282,282,0,0,0.000000,0.000000
BUY,M5,EMAOrder,BE,E50>E100>E20>E200,282,282,0,13,4.609929,4.609929
BUY,M5,EMAOrder,BE,E50>E200>E100>E20,282,282,0,0,0.000000,0.000000
BUY,M5,EMAOrder,BE,E50>E200>E20>E100,282,282,0,0,0.000000,0.000000
BUY,M5,EMAOrder,BE,E50>E20>E100>E200,282,282,0,22,7.801418,7.801418
BUY,M5,EMAOrder,BE,E50>E20>E200>E100,282,282,0,0,0.000000,0.000000
BUY,M5,EMAOrder,BE,[MISSING],282,282,0,0,0.000000,
BUY,M5,EMAOrder,OTHER_NONSTOP,E100>E200>E20>E50,1,1,0,0,0.000000,0.000000
BUY,M5,EMAOrder,OTHER_NONSTOP,E100>E200>E50>E20,1,1,0,0,0.000000,0.000000
BUY,M5,EMAOrder,OTHER_NONSTOP,E100>E20>E50>E200,1,1,0,0,0.000000,0.000000
BUY,M5,EMAOrder,OTHER_NONSTOP,E100>E50>E200>E20,1,1,0,0,0.000000,0.000000
BUY,M5,EMAOrder,OTHER_NONSTOP,E100>E50>E20>E200,1,1,0,0,0.000000,0.000000
BUY,M5,EMAOrder,OTHER_NONSTOP,E200>E100>E20>E50,1,1,0,0,0.000000,0.000000
BUY,M5,EMAOrder,OTHER_NONSTOP,E200>E100>E50>E20,1,1,0,1,100.000000,100.000000
BUY,M5,EMAOrder,OTHER_NONSTOP,E200>E20>E100>E50,1,1,0,0,0.000000,0.000000
BUY,M5,EMAOrder,OTHER_NONSTOP,E200>E20>E50>E100,1,1,0,0,0.000000,0.000000
BUY,M5,EMAOrder,OTHER_NONSTOP,E200>E50>E100>E20,1,1,0,0,0.000000,0.000000
BUY,M5,EMAOrder,OTHER_NONSTOP,E200>E50>E20>E100,1,1,0,0,0.000000,0.000000
BUY,M5,EMAOrder,OTHER_NONSTOP,E20>E100>E200>E50,1,1,0,0,0.000000,0.000000
BUY,M5,EMAOrder,OTHER_NONSTOP,E20>E100>E50>E200,1,1,0,0,0.000000,0.000000
BUY,M5,EMAOrder,OTHER_NONSTOP,E20>E200>E100>E50,1,1,0,0,0.000000,0.000000
BUY,M5,EMAOrder,OTHER_NONSTOP,E20>E200>E50>E100,1,1,0,0,0.000000,0.000000
BUY,M5,EMAOrder,OTHER_NONSTOP,E20>E50>E100>E200,1,1,0,0,0.000000,0.000000
BUY,M5,EMAOrder,OTHER_NONSTOP,E20>E50>E200>E100,1,1,0,0,0.000000,0.000000
BUY,M5,EMAOrder,OTHER_NONSTOP,E50>E100>E200>E20,1,1,0,0,0.000000,0.000000
BUY,M5,EMAOrder,OTHER_NONSTOP,E50>E100>E20>E200,1,1,0,0,0.000000,0.000000
BUY,M5,EMAOrder,OTHER_NONSTOP,E50>E200>E100>E20,1,1,0,0,0.000000,0.000000
BUY,M5,EMAOrder,OTHER_NONSTOP,E50>E200>E20>E100,1,1,0,0,0.000000,0.000000
BUY,M5,EMAOrder,OTHER_NONSTOP,E50>E20>E100>E200,1,1,0,0,0.000000,0.000000
BUY,M5,EMAOrder,OTHER_NONSTOP,E50>E20>E200>E100,1,1,0,0,0.000000,0.000000
BUY,M5,EMAOrder,OTHER_NONSTOP,[MISSING],1,1,0,0,0.000000,
BUY,M5,TrendRegime,STOP,DOWN,75,75,0,20,26.666667,26.666667
BUY,M5,TrendRegime,STOP,RANGE,75,75,0,30,40.000000,40.000000
BUY,M5,TrendRegime,STOP,UP,75,75,0,25,33.333333,33.333333
BUY,M5,TrendRegime,STOP,[MISSING],75,75,0,0,0.000000,
BUY,M5,TrendRegime,NON-STOP,DOWN,3538,3538,0,979,27.671001,27.671001
BUY,M5,TrendRegime,NON-STOP,RANGE,3538,3538,0,1394,39.400791,39.400791
BUY,M5,TrendRegime,NON-STOP,UP,3538,3538,0,1165,32.928208,32.928208
BUY,M5,TrendRegime,NON-STOP,[MISSING],3538,3538,0,0,0.000000,
BUY,M5,TrendRegime,TARGET,DOWN,3255,3255,0,889,27.311828,27.311828
BUY,M5,TrendRegime,TARGET,RANGE,3255,3255,0,1283,39.416283,39.416283
BUY,M5,TrendRegime,TARGET,UP,3255,3255,0,1083,33.271889,33.271889
BUY,M5,TrendRegime,TARGET,[MISSING],3255,3255,0,0,0.000000,
BUY,M5,TrendRegime,BE,DOWN,282,282,0,89,31.560284,31.560284
BUY,M5,TrendRegime,BE,RANGE,282,282,0,111,39.361702,39.361702
BUY,M5,TrendRegime,BE,UP,282,282,0,82,29.078014,29.078014
BUY,M5,TrendRegime,BE,[MISSING],282,282,0,0,0.000000,
BUY,M5,TrendRegime,OTHER_NONSTOP,DOWN,1,1,0,1,100.000000,100.000000
BUY,M5,TrendRegime,OTHER_NONSTOP,RANGE,1,1,0,0,0.000000,0.000000
BUY,M5,TrendRegime,OTHER_NONSTOP,UP,1,1,0,0,0.000000,0.000000
BUY,M5,TrendRegime,OTHER_NONSTOP,[MISSING],1,1,0,0,0.000000,
BUY,M5,PriceAboveEMA200,STOP,0,75,75,0,42,56.000000,56.000000
BUY,M5,PriceAboveEMA200,STOP,1,75,75,0,33,44.000000,44.000000
BUY,M5,PriceAboveEMA200,STOP,[MISSING],75,75,0,0,0.000000,
BUY,M5,PriceAboveEMA200,NON-STOP,0,3538,3538,0,1970,55.681176,55.681176
BUY,M5,PriceAboveEMA200,NON-STOP,1,3538,3538,0,1568,44.318824,44.318824
BUY,M5,PriceAboveEMA200,NON-STOP,[MISSING],3538,3538,0,0,0.000000,
BUY,M5,PriceAboveEMA200,TARGET,0,3255,3255,0,1798,55.238095,55.238095
BUY,M5,PriceAboveEMA200,TARGET,1,3255,3255,0,1457,44.761905,44.761905
BUY,M5,PriceAboveEMA200,TARGET,[MISSING],3255,3255,0,0,0.000000,
BUY,M5,PriceAboveEMA200,BE,0,282,282,0,171,60.638298,60.638298
BUY,M5,PriceAboveEMA200,BE,1,282,282,0,111,39.361702,39.361702
BUY,M5,PriceAboveEMA200,BE,[MISSING],282,282,0,0,0.000000,
BUY,M5,PriceAboveEMA200,OTHER_NONSTOP,0,1,1,0,1,100.000000,100.000000
BUY,M5,PriceAboveEMA200,OTHER_NONSTOP,1,1,1,0,0,0.000000,0.000000
BUY,M5,PriceAboveEMA200,OTHER_NONSTOP,[MISSING],1,1,0,0,0.000000,
BUY,M15,DIStatus,STOP,+,75,75,0,28,37.333333,37.333333
BUY,M15,DIStatus,STOP,-,75,75,0,47,62.666667,62.666667
BUY,M15,DIStatus,STOP,[MISSING],75,75,0,0,0.000000,
BUY,M15,DIStatus,NON-STOP,+,3538,3535,3,1132,31.995478,32.022631
